PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME
CSC1=C(C=CC=N1)C(=O)NC2=CC(=CC=C2)S(=O)(=O)N3CCOCC3,0
CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=CC(=N3)NC4=CC=C(C=C4)NC(=O)C=C.C(=O)(C(F)(F)F)O,1
COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CS5,1
C1=CC=C(C=C1)NC(=O)COC2=CC=C(C=C2)/C=N/NC(=O)C3=CC=CC=C3Br,0
CC1=CC=C(C2=NSN=C12)/C=[N+](/C3=CC=C(C=C3)N(C)C)\[O-],1
COC1=CC(=C(C=C1)NC(=O)C2=CC=CC=C2)[N+](=O)[O-],0
C1CN(CC(=O)N1)S(=O)(=O)C2=CC(=CC=C2)Br,0
CC1=CC(=C(C=C1)NC(=O)C2=C(NC(=O)NC2C3=CC=C(O3)C)C)C,0
COC1=C(C=C(C=C1)C(=O)COC(=O)C2COC3=CC=CC=C3O2)F,0
CC1=CC(=NO1)NC(=O)CSC2=NN=C(O2)C3=CC=CO3,1
C=CCSC1=NN=C(S1)NC(=O)C2=CC=C(C=C2)N3CCCC3=O,0
CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=CC=C2)N3C4=CC=CC=C4N=C(C3=O)C5=CC6=CC=CC=C6N5,0
CC(CS(=O)(=O)CC1=CC=C(C=C1)OC)(C2=CC=CC=C2)O,0
COC1=CC=CC(=C1)CNC(=O)C2CCN(CC2)S(=O)(=O)N3CCCC3,0
CC1=CC=C(C=C1)NC(=O)COC(=O)C2CCC(=O)N(C2C3=CC=C(C=C3)OC)C4=CC=C(C=C4)OC,0
C1=CC=C(C(=C1)N)N=NC2=CC=CC=C2N,1
CN(CC1=CC(=CC=C1)F)C(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCOCC3,0
C1=CSC(=C1)C2=NC3=C(N2)C=C(C=C3)N,0
CN1C=C(C2=C(C1=O)N(C3=CC=CC=C32)C)C(=O)N4CCC5(CC4)OCCO5,0
CC(=O)ON=C1C=CC(=C(C#N)C2=CC=CC=C2)C=C1,1
C[C@@H]1C=C([C@H](OC(=O)C=CCCC=C[C@@H]([C@H]1O)OC)[C@H](C)C(=O)CCCC2CC(=O)NC(=O)C2)C,0
CCN(CC)C1=CC=C(C=C1)N=CC2=CC=CC=C2[N+](=O)[O-],1
COC(=O)C1=C(C=CS1)S(=O)(=O)NC2=CC=C(C=C2)N3CCCCC3,1
CNC(=S)NC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)NC(=S)NC,0
COC1=CC=CC=C1NS(=O)(=O)C2=CC=CC(=C2)C(=O)NN=C3CCCC3,0
CC(C)OCCCN1C(=O)C2=CC=CC=C2N=C1SC(C)C(=O)NC3CC3,0
CCOC(=O)C1=C(N=C(S1)NC(=O)CSC2=NC=CC(=N2)C)C,0
C[C@@H]1CCC[C@@]2(O1)[C@H]([C@@H](C[C@H](O2)CCO)O)O,0
C1=CC=C2C(=C1)C=C(C(=O)O2)C3=C(C=C(C=C3)NC(=O)CC4=CC=C(C=C4)Cl)Cl,0
CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)C2=C(C3=C(S2)C=C(C=C3)Cl)Cl,0
C/1CC(=O)OC[C@H](NC(=O)[C@@H](C/C=C1)CC(=O)N(CCO)CC2=CC=CC=C2)CC3=CNC4=CC=CC=C43,0
COC1=CC=CC=C1NC(=O)NC2=CC=NC=C2,0
C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)N,1
C1=CC=NC(=C1)CNC(=O)C2=CC=C(C=C2)[N+](=O)[O-],0
CC(=O)N(C1=CC=CC=C1OC)C2=C(C(=O)C3=CC=CC=C3C2=O)Cl,1
C1CN2C3=C(C=C(C=C3)Cl)C4=CC=CC=C4C2=N1,0
CC1CCC(CC1)NC(=O)C2=C(N(N=C2C)CC(C)C)Cl,0
C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)CSC2=NC3=C(C=NN3)C(=O)N2,0
CN(C)S(=O)(=O)N1CCN(CC1)C2=CC(=C(C=C2)[N+](=O)[O-])N3CCOCC3,0
CN(C)C1=CC=C(C=C1)C(=O)OCC(=O)NC2CCCCC2,0
C1=CC=C(C=C1)CNC(=O)C2=CC3=C(C=C2)C(=O)C4=C(S3(=O)=O)C=C(C=C4)Cl,0
CC1=C(N2C(=NN=C2SCC(=O)NC3=CC4=C(C=C3)OCCO4)NC1=O)C,0
C1COC2(O1)C3=C(C=CC(=C3)Br)N(C2=O)CCCl,0
CC1=C(C(=O)C2=CC=CC=C2N1)CN3CCCCCC3,0
CC1=CC=CC=C1C(=O)N2CCC3CC2C4=C3C=CC(=C4)C5=CC=C(C=C5)F,0
CC1=CC=C(N1C)CNC(=O)NC2=C(C(=CC=C2)Cl)C,0
COC1=CC=C(C=C1)C(=C2C=CC(=NO)C=C2)C#N,1
C1=CC2=CC(=C(C(=C2C(=O)C(=C1)O)O)O)O,1
CN1C=CC2=C(C=C3C4CCC(C3=C21)O4)N5CCCCCC5,1
CCN1CCCC2=C1C=CC(=C2)CN(CCN3CCOCC3)C(=O)NC4=CC(=C(C=C4)C)C,1
C1COCCN1CCOC2=CC=CC=C2.C(=O)(C(=O)O)O,1
COC1=C(C(=CC=C1)OC)C(=O)NC2=CC3=C(C=C2)OCCO3,0
C1CN[C@@H](C2=CC(=C(C=C21)O)O)CC3=CC(=C(C=C3)O)O,1
CN(C)C1=CC=C(C=C1)CNC(=O)C2=CC=CC3=C2OC=C3C4=CC(=C(C=C4)O)OC,1
CCOC(=O)C1=C(NC(=C1C)N=NC2=CC=CC=C2)C,1
CC1=CC=CC=C1N2C(=O)C3=C(N=C4CCCCC4=C3)N=C2SC,0
CC1=C(C=C(C=C1)S(=O)(=O)C2=C3N=C(C4=CC=CC=C4N3N=N2)NCCCN5CCCC5=O)C,0
CCC1=NN=C(S1)NC(=O)CCC(=O)N2CCCC(C2)O,0
CC1=CC(=C(N1C2CC2)C)C(=O)COC3=CC=C(C=C3)[N+](=O)[O-],0
CC1CCCN(C1)CCC(C2=CC(=C(C(=C2)OC)OC)OC)C3=C(C=C(C4=C3OC(=O)CC4C5=CC=C(C=C5)N(C)C)OC)OC,1
CC1=CC(=C(C=C1)NC(=O)CN2CCN(CC2)CC3=CC=CC=C3)Br.Cl,1
CC1=CC=C(C=C1)OCCN2C=NC(=C2Cl)Cl,0
CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=CO3)C(=O)OCC4=CC=CC=C4,0
CC(=O)N(C)CCC1=CC2=C(C(=C1/C=N/NC(=O)C3=CC=CC=C3O)OC)OCO2,0
COC(=O)CN1C2=C(C=C(C=C2)S(=O)(=O)N)SC1=NC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CS5,0
CC1=C(C=CC(=C1)N)N2CCCC2.Cl,1
COC1=CC=CC=C1N2CCN(CC2)/N=C/C=C\C3=CC=CC=C3[N+](=O)[O-],1
CC1=C(C(=CC=C1)OCC(=O)OCC(=O)C2=C(N(C(=O)N(C2=O)C)C)N)C,0
CNCC1=CC=CC=C1SC2=C(C=CC(=C2)O)O.C(=C\C(=O)O)\C(=O)O,1
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C#C)O)C,0
CC1=NC2=CC(=NN2C(=C1)NCCN(C)C)C3=CC=CS3,0
CCN1CCC2=C(C1)SC(=C2C(=O)N)NC(=S)NC(=O)C3=CC=CO3,0
COC1=CC=CC=C1CNC(=O)C(=O)C2=CN(C3=CC=CC=C32)CC(=O)N4CCCC4,0
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(COCC4=CC=CC=C4)S.Cl,1
CS(=O)(=O)C1=CC(=C(C=C1)Cl)NC(=O)CC2=CSC=C2,0
CN1C=CC2=C(C=C3C4CCC(C4)C3=C21)N(C)C5=CC=CC=C5OC,1
CN1[C@H]2C[C@H](N(C[C@H]2CO1)CC3=CC4=C(C=C3)OCO4)C5=CC=C(C=C5)N6CCCCC6,1
CC(=O)N1C2=CC3=CC=CC=C3C=C2N(C4=CC5=CC=CC=C5C=C41)C(=O)C,0
C1=CC(=CC(=C1)O)C2=NN=C(N=N2)C3=CC(=CC=C3)O,0
C1=CC2=C(C=C1N)N=C3C(=N2)C(=O)NC(=S)N3,1
CCC1=CC(=O)OC2=C1C(=C(C(=C2)C)CN3CCCC3)O,1
CC1=C(C=C(C=C1)C(=O)N2CCCC2)S(=O)(=O)N3CCCCC3,0
CCOC(=O)C1=C(SC=C1C2=CC=C(C=C2)F)NC(=O)C3CCCO3,0
CC(=NC1=CC=CC=C1)C2=C(NN(C2=O)C3=NC4=CC=CC=C4S3)CC(=O)OC,0
CCCN1C(C2=C(C1=O)C=C(C=C2)C(=O)NC3=C(C=C(C=C3)OC)OC)NC4=C(C=C(C=C4)OC)OC,1
COC1=CC=C(C=C1)N2CCN(CC2)C3=C(N=C(O3)CC4=CC=CC=C4)C#N,1
COC1=CC=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)NC(=O)C3=CC=CO3)N4CCCC4,0
C1=CC=C(C=C1)CCN2C(=NN=C2SCC(=O)NCC3=CC=CC=C3)C4=CC=NC=C4,0
CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN(CC)CC)C3=CC=C(C=C3)N(C)C)OC)OC,1
COC1=CC=CC=C1CNC(=O)C2=CC(=O)C3=CC=CC=C3O2,0
CC(C)C1=CC=C(C=C1)N(C(C2=CC=C(C=C2)N(C)C)C(=O)NCC3CCCO3)C(=O)C4=C(C(=NS4)C(=O)N)N,1
CC1=CC(=C(C=C1)NC(=O)COC2=CC=CC3=C2OC(C3)(C)C)O,0
C1CCC(CC1)NC(=O)C(C2=CC=C(C=C2)F)N(C3=CC4=C(C=C3)OCO4)C(=O)C5=CC=CS5,0
CCN1C(=NN=C1SCC(=O)NC2=CC(=CC=C2)F)CNC(=O)C3=CC=CO3,0
CN1C=C(C(=O)N(C1=O)C)S(=O)(=O)NC2=CC(=C(C=C2)F)Cl,0
CC(C)N1C=NC2=C(N=C(N=C21)NCC3=CC=CC=C3)NCC4=CC=CC=C4,1
CN(CC1=CC=C(C=C1)[N+](=O)[O-])C2=CC=CC=C2,0
CNC1=NC(=NC(=N1)OCC(F)(F)F)NC2=CC=C(C=C2)[N+](=O)[O-],0
CCOC1=CC=C(C=C1)NCC2=NN=C(N2C3=CC=CC=C3)SCC4=CC=CC=C4Cl,1
CN(C)C1=CC=C(C=C1)C2=CSC(=N2)C(C3=CC=CC=C3)O,1
CN(C)CCCOC1=CC=C(C=C1)NC2C3=CC=CC=C3CSC4=CC=CC=C24.C(=O)(C(=O)O)O,1
CC1=C(C=C(C=C1)NC(=O)C2=C(CCCC2)C(=O)O)Br,0
CC1=CC(=CC(=C1)NC(=S)NCC2CCN(C2)C3=CC=C(C=C3)OC)C,1
C1CCC(CC1)NC(=O)NC(=O)COC(=O)C2=NNC3=CC=CC=C32,0
C1OC2=C(O1)C=C(C=C2)C(=O)NC3=CC(=C(C=C3)F)Cl,0
CN1C2=CC=CC=C2N=C1N=NC3=CC=C(C=C3)N(C)C,1
C1CCC(CC1)C(C2=CSC(=N2)NC(=O)NC3=CC=C(C=C3)OC(F)(F)F)N,0
CC1=CC2=C(C=C1)OC(=C2C)C(=O)N(CC3CCCO3)CC4=CC=C(C=C4)N(C)C,1
COC1=CC=C(C=C1)C(=O)CC2C3=C(C(=C(C=C3)OC)OC)C(=O)O2,0
CC1=CC(=CC=C1)N2C(=NN=C2SC)CC3=CC(=O)NC(=O)N3,0
COCC1=C2C=CC=NC2=C(C(=C1)CN3CCCC3)O,1
C1CCN(CC1)/N=C/C=C/C2=CC=CC=C2[N+](=O)[O-],1
CCCCOC1=CC=CC=C1CN2C3=C(C=CC(=C3)C)OC2=O,0
CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F.O.Cl,0
COC1=CC=CC=C1NC2=CC3=CC(=CC(=C3C=C2)O)S(=O)(=O)O,1
C[C@@]12[C@H](C[C@@H](C(=O)N1CCC3=C2NC4=C3C=C(C=C4)Cl)CC(=O)NC(C)(C)C)C(=O)N5CCCCC5,0
CN1CCN(CC1)C(=O)C2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3CC=C,0
CCNC(=O)C1(CCN(C1)C(=O)CCC2=CC=CC=C2)C,0
C1C2C=CC1C3C2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC(=C5)C6=NC7=CC=CC=C7O6,0
COCC(CC1=CC=CC=C1)COS(=O)(=O)N,0
COCC1=CC(=NC(=N1)C2=CC=CC=C2)N3CCCCC3,0
CC\1=NC2=CC=CC=C2/C1=C/C3=C(N4C(=NC3=O)SN=C4S(=O)(=O)C(C)C)N,0
CC1=CC=C(C=C1)C(=O)C2=CNC3=C(C2=O)C=C(C=C3F)F,0
C1C2CC3(CC1CC(C2)(C3)N4C=NC(=N4)[N+](=O)[O-])C(=O)NC5=CC=CC6=CC=CC=C65,0
C1=CC=C(C=C1)NC2=CC3=C(C=CC(=C3C=C2)S(=O)(=O)O)O,1
CC(=O)C1=C(C(=O)C2=CC=CC=C2C1=O)C3=CC=C(C=C3)Br,1
COC1=CC=C(C=C1)N2CCN(CC2)CC3=CC4=C(C=C3Br)OCCO4,1
COC1=CC=CC(=C1)C2=NOC(C2)C(=O)NC3CCCCC3,0
C1=CC=C2C(=C1)NC(=N2)CCS(=O)(=O)C3=CC=C(C=C3)Br,0
CC1CCC2=NN(C=C2C1)CC(=O)NCCC3=CCCCC3,0
C1C=CC\2C1C/C2=N\NC3=CC=CC=C3[N+](=O)[O-],1
CCOC1=CC=C(C=C1)N=C2C=C(OC3=CC=CC=C32)C4=CC=C(C=C4)OC,1
COC1=CC(=C(C=C1NCCC(=O)C2=CC=CS2)OC)Cl,1
C1CN(CCN1CC2=CC=C(C=C2)[N+](=O)[O-])C3=NC=CC=N3,1
CC1=C(C=C(C=C1)C2=NC3=C(S2)N=CC=C3)NS(=O)(=O)C4=CC=CS4,0
CCN1C(=O)C2=CC=CC=C2C(=N1)C(=O)OC3CCOC3=O,0
CC1=CC(=C(C=C1)N2CCN(CC2)C(=O)C3=CC=CC=C3)C,0
CCOC1=CC2=C(C=C1)N=C(NN=C2C3=CC=C(C=C3)C)C4=CC=C(C=C4)C,0
C1=CC=C(C=C1)CNC(=O)NC(=O)COC(=O)C2=CC=CC=C2O,0
CC1=CC(=NO1)NC(=O)CSC2=NN=C(O2)C3=CC=C(S3)Cl,1
COC1=CC(=CC(=C1OC)OC)NC2=C3CCCC3=NC4=CC=CC=C42,0
CCN(CC)C1=NC2=CC=CC=C2N=C1N3C(=CC(=N3)C)C,0
CC1=CC(=NN1CC(COC2=CC=CC=C2)O)C,0
CCCS(=O)(=O)N1CCC(CC1)C(=O)NCCCN2CCCC2=O,0
CC(C)(C1C(C(=O)OC2=C1C=C(C=C2)Br)C(=O)C3=CC=CO3)C(=O)OC,0
CN(C)C1=CC=C(C=C1)C2CNC(C3=C2C4=CC=CC=C4N3)C5=CC(=C(C=C5)Cl)[N+](=O)[O-].Cl,1
CCOC(=O)C1=CCC(N(C1)S(=O)(=O)C2=CC=C(C=C2)C)C3=CC=C(C=C3)C#N,0
CCOC1=CC=C(C=C1)CN(C2CCS(=O)(=O)C2)C(=O)C3=CC=CO3,0
CC1=CC2=C(C=C1)C(=C(O2)C(=O)N(CC3=CC=C(C=C3)N(C)C)C4CCS(=O)(=O)C4)C,1
CC1=C2C(=NN(C(=O)C2=NN1C3=CC=CC=C3)CCC(=O)NCCC4=C(C=CC(=C4)OC)OC)C,0
CC1=CC=C(C=C1)SCC2=CC(=O)NC(=N2)/N=C(\N)/NC3=CC=C(C=C3)OC,0
CC1=C(C(=NN1C(C)C(=O)NCC2CCCO2)C)[N+](=O)[O-],0
CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCCC2CNC(=O)C(=O)NC3CCCC3,0
CC1=CSC(=[N+]1[O-])N=NC2=CC=C(C=C2)N(C)C,1
CC(C)C/C(=N\NC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])/C,1
CC1=CC=C(C=C1)CN2C(=C3C=NN(C(=O)C3=C2C)CC(=O)NCCN4CCOCC4)C,0
CC1=C(SC=C1)C(=O)NNC(=O)C2=CSC(=N2)N3CCOCC3,0
C1C2CC3CC1CC(C2)(C3)C(=O)C(C#N)C4=NC5=CC=CC=C5N4,0
COC1=CC=C(C=C1)/C=C/C(=O)NCCSCC2=CC=CO2,0
C1=CC=NC(=C1)C2=NN=C(C=C2)SCC(=O)NC3=CC(=CC=C3)F,1
CCOC(=O)C1=[N+](N2C3=CC=CC=C3C(=CC4=CC=C(C=C4)N(C)C)C2=C1)C.C(F)(F)(F)S(=O)(=O)[O-],1
CC(C)NC(=O)CN1C(=C(N=N1)C2=CC=CC=C2)COC3=CC4=CC=CC=C4C=C3,0
C[C@H]1CN(C(=O)C2=C(N=CC(=C2)Br)O[C@@H]1CN(C)CC3=CC=CC=C3F)[C@H](C)CO,0
CN(C1=CC=CC=C1OC)S(=O)(=O)C2=CC=C(C=C2)C(=O)N3CCCC(C3)C(F)(F)F,0
COC(=O)C1=C2C(=NC\3=C(N2)C(=O)C=C(/C3=C\O)O)C(=O)C=C1,1
C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.O,1
CN1CCN(CC1)C2=CC3=C(C=C2)N=C(NC3=O)C4=CC=C(C=C4)OC,0
COC1=CC=C(C=C1)C(=O)/C=C\2/C(=O)N3CCC4=CC=CC=C4C3CN2,0
CC1=C(C(=NC(=C1Cl)C)S(=O)(=O)N(C)C2=CC=CC=C2)C#N,0
C1COC2=C(O1)C=CC(=C2)N=NC3=C(NC(=O)NC3=O)O,0
CC1=NC=CN1CCC2CCCCN2C(=O)CCC3=NN=C(O3)C4=CSC=C4,0
CCN1CCCC2=C1C=CC(=C2)CN(CCN3CCOCC3)C(=S)NC4=CC(=CC=C4)Cl,1
COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC=CS3,0
CC1=NN(C(=C1/C=N/N2CCN(CC2)C3=CC=CC=N3)Cl)C4=CC=CC=C4,0
CC1=CC(=NC2=NC(=NN12)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)C,0
CN1C=C(C2=CC=CC=C21)CN3CCC(CC3)N4C(=CC=N4)NC(=O)C5=CC=CC=C5Cl,0
COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=C(N=CC=C3)SCC4=CC(=CC=C4)Br,1
CC\1=NN(C(=O)/C1=C/C=C/C2=CC=CC=C2)C3=CC=CC=C3,1
CN1C=CN=C1C(=O)C2CCCN(C2)CC3=C(NN=C3)C4=CC=C(C=C4)C5=CC=CC=C5,0
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl,1
C\1CN2C(=NC3=C(C2=O)C=CC(=C3)C(=O)O)/C1=C/C4=C(C=C(C=C4)OC(F)F)OC(F)F,1
CN(C1=CC=CC=C1)C2=C(C(=O)C3=CC=CC=C3C2=O)N4CCCCC4,1
COC1=CC=C(C=C1)NC2=NCC(S2)CC3=CC=C(C=C3)Br,1
CCCN1C=CC(=C(C1=O)CC2=CC=C(C=C2)Cl)O,0
CC(=O)C1=CC(=C(C=C1)OCC(CN(CCO)CC2=CC=CC=C2)O)OC,0
COP(=O)(C(C1=CC=CC=C1)NC2=CC=CC=C2)OC,0
CCN(CC)C1=CC=C(C=C1)NC(=S)NC2=CC=C(C=C2)F,1
CC1=C(C(=C(N=C1C)SC(C)C(=O)NC2(CCCCC2)C#N)C#N)C,0
CCOC1=CC(=C(C=C1)N2C(=O)CC(C2=O)SC3=CC=CC=C3C(=O)O)[N+](=O)[O-],0
CCCCCCC1=NC(=C2C(=N1)N(C(=O)N2)C3=CC=CC=C3F)C(=O)N,0
CCN1C2=CC=CC=C2C(=CC1=O)OCC(=O)NC3=NC=CC(=C3)C,0
CC1=CC(=CC=C1)NC(=O)CSCC(=O)OCC2=CC=CC=N2,0
CC1CN(CC(O1)C)CC2=NC3=C(N2CCCC4=CC=CC=C4)C(=O)NC(=O)N3C,0
C1COCCN1C(=O)CN2C=NC3=C(C2=O)N=NN3C4=CC(=CC=C4)Cl,0
CN(C)C1=CC=C(C=C1)C(C2=NN=NN2CCC3=CC=CC=C3)N4CCN(CC4)C5=CC=CC=C5OC,1
CC1=CC=C(C=C1)C2=NN(N=N2)CCOC3=CC(=CC=C3)Br,0
CC(=O)N(C1=CC=CC=C1OC(=O)C)S(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-],0
CC1(CC2=C(C(=O)C1)C3=CC(=C(C=C3O2)O)O)C,1
CC(C)CN1C(=C(C(=O)NC1=O)N(CC(C)C)C(=O)CN2CCOCC2)N,0
CC1=CC=CC=C1OCC(=O)OCC(=O)NCC2=CC3=C(C=C2)OCO3,0
CC1=CC2=C(C=C1)N(C(=O)C2NC(=O)C)CCN3CCOCC3,1
CC(C)(C)C(=O)NC1=CC=CC(=C1)C(=O)OC,0
C1=CC=C(C(=C1)C2=CC=C(O2)C=O)C(=O)O,0
C/C(=N\NC(=O)C1=NC=CN=C1)/CC(=O)NCC2=CC=CC=C2,0
COC1=C(C(=NC=C1)N=CNOCC2=CC=C(C=C2)Cl)C#N,0
COC1=CC=C(C=C1)N2CCN(CC2)CC3=C(C=C4CCCC4=C3)O,1
CC1=CC=C(C=C1)C(=O)COC2=CC3=C(C=C2)C(=CC(=O)O3)C,0
CC1=CC=C(C=C1)C2=NN=C(N2C)SCC(=O)NNC(=O)COC3=CC=CC=C3C,0
CC1=C/C(=N\NC2=CC=CC=C2[N+](=O)[O-])/CC(C1)(C)C,1
COC1=CC(=C(C=C1)OC)NC2=C3C=CC=CC3=NC4=CC=CC=C42,1
CCC(C1=NC2=CC=CC=C2C(=O)N1CCN3CCOCC3)N4C(=O)C5=CC=CC=C5C4=O,0
CC1=C(C(N2C(=NC(=N2)C3=CC=CC=C3)N1)C4=CC=CC=N4)C(=O)NC5=CC=CC=C5OC,0
C1=CC(=CC=C1NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])Cl,1
COC1=CC=C(C=C1)C2=CN=C(N2CC3=CC=CO3)SCC(=O)NC4=CC5=C(C=C4)OCO5,1
CC1=CC=C(C=C1)N2C(=CC(=C2C)C(=O)CSC3=NN=CS3)C,0
C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=S)N/N=C/C3=C(C(=CC(=C3)Cl)[N+](=O)[O-])O,1
CC1=C(C=C(C=C1)NC(=O)CCC(=O)NNS(=O)(=O)C2=CC=C(C=C2)Cl)C,0
CCN\1C(=O)CS/C1=N\S(=O)(=O)C2=CC=C(C=C2)Cl,0
CC1=C(C=CC(=C1)/C=C\2/C(=O)N(C(=S)S2)CC3=CN=CC=C3)OC,0
CC(=O)NC1=NN=C(S1)SCC(=O)N2CCC3=CC=CC=C32,0
CC1=C(C(=O)C2=CC=CC=C2C1=O)CC(=O)C3=CC=C(C=C3)Cl,1
C1COCCN1C(=O)CN2C=C(C3=CC=CC=C32)S(=O)(=O)CC(=O)NCC4=CC=C(C=C4)F,0
CN1CCN(CC1)C(=S)C2=CC=C(O2)C3=C(C(=CC=C3)Cl)Cl,1
CC1=C(C=CC(=C1)OC)C2=C3C=COC3=C(C=C2)C(=O)NCC4=CC=C(C=C4)N5CCN(CC5)C,1
C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)O)NC4=CC=C(C=C4)CCO,1
CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)OCC(=O)N(C)C3=CC=CC=C3,1
COC1=CC=CC=C1N=NC2=NC(=C(N2)C3=CC=CC=C3)C4=CC=CC=C4,1
COC1=CC=C(C=C1)N2CCN(CC2)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)F,1
CC1=C(C=CC(=C1)NCC2=CC=NC=C2)Br.C(=O)(C(=O)O)O,1
COC1=CC=C(C=C1)S(=O)(=O)N2C3CCC2CC(C3)NC(=O)NC4CCCCC4,0
CN1CCC2=C(C1)SC(=C2C(=O)OC)NC(=O)CCS(=O)(=O)C3=CC=CC=C3.Cl,0
C1=CSC(=C1)C(=O)C2=CC=C(S2)CC(=O)O,0
C1=CC(=CN=C1)NC(=O)/C=N/O,0
CC1(CC2=C(C=CN=C2O1)C3=CC(=CC=C3)C(F)(F)F)C(=O)NCC4=CC=C(C=C4)N(C)C,1
C1CCN(CC1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3=CN=CC=C3)Cl,0
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,1
CC1=CC=C(C=C1)NC2=NC(=NC(=N2)N)CCl,0
CCOC(=O)C1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2C)NC(=O)CO3,0
CC1=CC=[N+](C2=CC=CC=C12)C(C)C(=O)C3=CC(=C(C=C3)OC)[N+](=O)[O-].[Br-],0
CC1=CC2=C(C=C1)C(=CO2)CC(=O)NC3=CC=CC=C3OC,0
CCN1C(=NN=C1SCC(=O)NC2=C(C=C(C(=C2)C)Cl)OC)C3=CC=CO3,1
CC1=CC(=C(C=C1C)O)C2(C3=C(C=C(C=C3)Br)NC2=O)O,0
CCOC1=CC=CC=C1NC(=O)CCNC(=O)N2CC(=O)NC3=CC=CC=C32,0
CC1CCCCC12C(=O)N(C(=O)N2)CC(=O)NC3=CC=C(C=C3)S(=O)(=O)NC4=NC=CC=N4,0
C1=CC=C(C=C1)C2=NN=NN2C3=CC=C(C=C3)[N+](=O)[O-],0
CN(C)C1=CC=C(C=C1)NC(=O)CC2=CSC(=N2)NC(=O)NC3=CC=CC=C3OC,1
COC1=CC(=C(C=C1)NC(=O)C2=C(C3=CC=CC=C3O2)NC(=O)C4CC4)OC,1
CC1=C(C(=NO1)C)C(=O)NCCCC2=CC=CC=C2,0
C1CCN(CC1)C(=O)CN2N=C(N=N2)C3=CC=C(C=C3)F,0
CC(C)(C)NC(=O)C1=CC(=CC=C1)NC(=O)CSC2=CC=CC=C2,0
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,1
C1CN(CCN1CC2=C(C=C(C=C2)Cl)Cl)C3=NC=CC=N3.C(=O)(C(=O)O)O,1
C1CCN(CC1)CC2=CC(=CC=C2)O.Cl,0
CN(C)C1=CC=C(C=C1)C=C2C=C(OC2=O)C3=CC=CC=C3,1
CC1=C(SC(=C1C#N)NC(=O)C2=CC3=C(C=C2)OCO3)C(=O)OC,0
CC1=CC(=C(C(=C1C)N=NC2=NC3=CC=CC=C3N2C)C)C,1
CC(C(=O)N=NC1=C(NC2=C1C=C(C=C2)[N+](=O)[O-])O)OC3=CC=CC=C3,1
CCOC1=C(C=C(C=C1)C(=O)NCC(=O)NCCCSC2=CC=CC=C2)OCC,0
CC1=C(C=CC=C1Cl)N2CN3C(=O)CC(C(=C3SC2)C#N)C4=C(C(=CC=C4)OC)OC,0
C1=CC=C2C(=C1)C=CC=C2C(=O)NNC(=O)C3=CC=CC=C3O,0
C1=CC=C2C(=C1)C(=C(S2)C(=O)OCC(=O)NC3=C(C=C(C=N3)Cl)Cl)Cl,0
